,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,imputed,pipeline_category
3092,0.83,25.078764,100.0,54,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3093,0.86,85.53711,100.0,54,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3094,0.37,15.0704775,100.0,54,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3095,0.54,29.752495,100.0,54,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3096,0.72,20.239487,100.0,54,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3097,0.84,63.349213,100.0,54,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3098,0.26,10.286896,100.0,54,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3099,0.63,20.204315,100.0,54,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3100,0.9120879,42.525314,69.0,1,0,256,1,MAMEM1,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3101,0.954945,184.53175,69.0,1,0,256,1,MAMEM1,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3102,0.8406593,24.735931,69.0,1,0,256,1,MAMEM1,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3103,0.2,10800.0,69.0,1,0,256,1,MAMEM1,ShallowConvNet,SSVEP,WithinSession,True,Deep Learning
3104,0.6086956,60.64578,115.0,2,0,256,1,MAMEM1,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3105,0.6086956,243.52486,115.0,2,0,256,1,MAMEM1,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3106,0.4869565,29.029503,115.0,2,0,256,1,MAMEM1,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3107,0.5565217,1367.4968,115.0,2,0,256,1,MAMEM1,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3108,0.189011,23.71475,69.0,3,0,256,1,MAMEM1,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3109,0.34725276,69.22126,69.0,3,0,256,1,MAMEM1,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3110,0.26043957,17.908636,69.0,3,0,256,1,MAMEM1,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3111,0.2,10800.0,69.0,3,0,256,1,MAMEM1,ShallowConvNet,SSVEP,WithinSession,True,Deep Learning
3112,0.3491228,19.041096,92.0,4,0,256,1,MAMEM1,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3113,0.6087719,169.49751,92.0,4,0,256,1,MAMEM1,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3114,0.448538,22.145702,92.0,4,0,256,1,MAMEM1,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3115,0.4134503,1319.7247,92.0,4,0,256,1,MAMEM1,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3116,0.45217392,37.22964,115.0,5,0,256,1,MAMEM1,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3117,0.5043478,164.62671,115.0,5,0,256,1,MAMEM1,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3118,0.2,17.079657,115.0,5,0,256,1,MAMEM1,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3119,0.22608696,311.1963,115.0,5,0,256,1,MAMEM1,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3120,0.7502924,53.217716,92.0,6,0,256,1,MAMEM1,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3121,0.8473684,258.1645,92.0,6,0,256,1,MAMEM1,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3122,0.29473683,22.65674,92.0,6,0,256,1,MAMEM1,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3123,0.29532164,238.04388,92.0,6,0,256,1,MAMEM1,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3124,0.8956522,60.28196,115.0,7,0,256,1,MAMEM1,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3125,0.84347826,284.07242,115.0,7,0,256,1,MAMEM1,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3126,0.31304348,24.257364,115.0,7,0,256,1,MAMEM1,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3127,0.32173914,1162.246,115.0,7,0,256,1,MAMEM1,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3128,0.189011,16.005123,69.0,8,0,256,1,MAMEM1,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3129,0.23076923,56.197884,69.0,8,0,256,1,MAMEM1,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3130,0.189011,9.335491,69.0,8,0,256,1,MAMEM1,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3131,0.21648352,334.3485,69.0,8,0,256,1,MAMEM1,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3132,0.8521739,53.382072,115.0,9,0,256,1,MAMEM1,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3133,0.90434784,234.07133,115.0,9,0,256,1,MAMEM1,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3134,0.9826087,36.184887,115.0,9,0,256,1,MAMEM1,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3135,0.973913,2071.1558,115.0,9,0,256,1,MAMEM1,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3136,0.6086956,30.34816,115.0,10,0,256,1,MAMEM1,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3137,0.8608696,306.3294,115.0,10,0,256,1,MAMEM1,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3138,0.28695652,28.002247,115.0,10,0,256,1,MAMEM1,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3139,0.2,10800.0,115.0,10,0,256,1,MAMEM1,ShallowConvNet,SSVEP,WithinSession,True,Deep Learning
3140,0.16,37.069527,125.0,1,0,256,1,MAMEM2,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3141,0.24,94.30121,125.0,1,0,256,1,MAMEM2,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3142,0.296,32.740444,125.0,1,0,256,1,MAMEM2,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3143,0.504,2042.6096,125.0,1,0,256,1,MAMEM2,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3144,0.208,23.604456,125.0,2,0,256,1,MAMEM2,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3145,0.344,562.10333,125.0,2,0,256,1,MAMEM2,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3146,0.312,21.377113,125.0,2,0,256,1,MAMEM2,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3147,0.224,839.0504,125.0,2,0,256,1,MAMEM2,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3148,0.168,30.74213,125.0,3,0,256,1,MAMEM2,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3149,0.288,118.22622,125.0,3,0,256,1,MAMEM2,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3150,0.176,57.38086,125.0,3,0,256,1,MAMEM2,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3151,0.208,289.6426,125.0,3,0,256,1,MAMEM2,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3152,0.176,28.468555,125.0,4,0,256,1,MAMEM2,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3153,0.24,101.653336,125.0,4,0,256,1,MAMEM2,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3154,0.192,20.568653,125.0,4,0,256,1,MAMEM2,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3155,0.232,271.14636,125.0,4,0,256,1,MAMEM2,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3156,0.216,23.399403,125.0,5,0,256,1,MAMEM2,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3157,0.2,94.65649,125.0,5,0,256,1,MAMEM2,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3158,0.208,21.237404,125.0,5,0,256,1,MAMEM2,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3159,0.184,330.50977,125.0,5,0,256,1,MAMEM2,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3160,0.408,45.13836,125.0,6,0,256,1,MAMEM2,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3161,0.448,149.81255,125.0,6,0,256,1,MAMEM2,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3162,0.264,16.206291,125.0,6,0,256,1,MAMEM2,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3163,0.264,269.68936,125.0,6,0,256,1,MAMEM2,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3164,0.232,24.937994,125.0,7,0,256,1,MAMEM2,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3165,0.168,278.78387,125.0,7,0,256,1,MAMEM2,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3166,0.272,26.037434,125.0,7,0,256,1,MAMEM2,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3167,0.272,268.1195,125.0,7,0,256,1,MAMEM2,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3168,0.248,24.411465,125.0,8,0,256,1,MAMEM2,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3169,0.272,130.9743,125.0,8,0,256,1,MAMEM2,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3170,0.192,25.181509,125.0,8,0,256,1,MAMEM2,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3171,0.176,277.8102,125.0,8,0,256,1,MAMEM2,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3172,0.248,77.643974,125.0,9,0,256,1,MAMEM2,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3173,0.28,97.560036,125.0,9,0,256,1,MAMEM2,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3174,0.336,21.88923,125.0,9,0,256,1,MAMEM2,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3175,0.2,10800.0,125.0,9,0,256,1,MAMEM2,ShallowConvNet,SSVEP,WithinSession,True,Deep Learning
3176,0.208,26.539179,125.0,10,0,256,1,MAMEM2,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3177,0.152,181.64717,125.0,10,0,256,1,MAMEM2,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3178,0.208,17.725204,125.0,10,0,256,1,MAMEM2,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3179,0.32,821.16565,125.0,10,0,256,1,MAMEM2,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3180,0.19,6.591317,100.0,1,0,14,1,MAMEM3,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3181,0.26,8.909472,100.0,1,0,14,1,MAMEM3,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3182,0.49,10.112334,100.0,1,0,14,1,MAMEM3,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3183,0.57,7.910948,100.0,1,0,14,1,MAMEM3,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3184,0.16,6.5143037,100.0,2,0,14,1,MAMEM3,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3185,0.18,29.430874,100.0,2,0,14,1,MAMEM3,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3186,0.32,5.3805614,100.0,2,0,14,1,MAMEM3,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3187,0.46,9.168509,100.0,2,0,14,1,MAMEM3,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3188,0.19,6.343543,100.0,3,0,14,1,MAMEM3,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3189,0.24,27.710064,100.0,3,0,14,1,MAMEM3,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3190,0.21,5.7439547,100.0,3,0,14,1,MAMEM3,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3191,0.25,6.1676435,100.0,3,0,14,1,MAMEM3,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3192,0.26,6.01007,100.0,4,0,14,1,MAMEM3,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3193,0.3,29.395296,100.0,4,0,14,1,MAMEM3,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3194,0.22,5.5731735,100.0,4,0,14,1,MAMEM3,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3195,0.33,4.3697696,100.0,4,0,14,1,MAMEM3,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3196,0.28,9.402492,100.0,5,0,14,1,MAMEM3,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3197,0.31,8.43044,100.0,5,0,14,1,MAMEM3,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3198,0.3,5.331627,100.0,5,0,14,1,MAMEM3,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3199,0.23,4.1402535,100.0,5,0,14,1,MAMEM3,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3200,0.25,6.811818,100.0,6,0,14,1,MAMEM3,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3201,0.19,29.895391,100.0,6,0,14,1,MAMEM3,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3202,0.29,5.28124,100.0,6,0,14,1,MAMEM3,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3203,0.28,6.6172986,100.0,6,0,14,1,MAMEM3,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3204,0.26,6.5786304,100.0,7,0,14,1,MAMEM3,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3205,0.27,28.234543,100.0,7,0,14,1,MAMEM3,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3206,0.16,4.704909,100.0,7,0,14,1,MAMEM3,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3207,0.24,3.8324778,100.0,7,0,14,1,MAMEM3,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3208,0.3,6.3919168,100.0,8,0,14,1,MAMEM3,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3209,0.2,8.290124,100.0,8,0,14,1,MAMEM3,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3210,0.24,5.454903,100.0,8,0,14,1,MAMEM3,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3211,0.18,4.5053587,100.0,8,0,14,1,MAMEM3,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3212,0.34,6.068568,100.0,9,0,14,1,MAMEM3,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3213,0.3,26.993279,100.0,9,0,14,1,MAMEM3,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3214,0.26,4.8898225,100.0,9,0,14,1,MAMEM3,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3215,0.35,6.6172695,100.0,9,0,14,1,MAMEM3,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3216,0.27,7.2473416,100.0,10,0,14,1,MAMEM3,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3217,0.23,28.006384,100.0,10,0,14,1,MAMEM3,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3218,0.26,4.9528036,100.0,10,0,14,1,MAMEM3,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3219,0.42,5.7156806,100.0,10,0,14,1,MAMEM3,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3220,0.8055556,11.720984,180.0,1,0,8,1,Nakanishi2015,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3221,0.81666666,10.311008,180.0,1,0,8,1,Nakanishi2015,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3222,0.31111112,6.2505426,180.0,1,0,8,1,Nakanishi2015,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3223,0.4722222,5.5931234,180.0,1,0,8,1,Nakanishi2015,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3224,0.76111114,7.1712594,180.0,2,0,8,1,Nakanishi2015,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3225,0.7888889,28.36147,180.0,2,0,8,1,Nakanishi2015,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3226,0.21111111,4.1332784,180.0,2,0,8,1,Nakanishi2015,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3227,0.21111111,5.9215565,180.0,2,0,8,1,Nakanishi2015,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3228,0.76111114,7.1469545,180.0,3,0,8,1,Nakanishi2015,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3229,0.8333333,38.691742,180.0,3,0,8,1,Nakanishi2015,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3230,0.35,7.003456,180.0,3,0,8,1,Nakanishi2015,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3231,0.65555555,5.8823514,180.0,3,0,8,1,Nakanishi2015,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3232,0.8333333,6.8572283,180.0,4,0,8,1,Nakanishi2015,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3233,0.8333333,41.078335,180.0,4,0,8,1,Nakanishi2015,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3234,0.6666667,4.0952134,180.0,4,0,8,1,Nakanishi2015,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3235,0.6166667,5.713474,180.0,4,0,8,1,Nakanishi2015,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3236,0.8333333,6.8463154,180.0,5,0,8,1,Nakanishi2015,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3237,0.8333333,40.336758,180.0,5,0,8,1,Nakanishi2015,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3238,0.57222223,4.128813,180.0,5,0,8,1,Nakanishi2015,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3239,0.57222223,9.763946,180.0,5,0,8,1,Nakanishi2015,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3240,0.8333333,6.82933,180.0,6,0,8,1,Nakanishi2015,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3241,0.8333333,39.960663,180.0,6,0,8,1,Nakanishi2015,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3242,0.5611111,4.378874,180.0,6,0,8,1,Nakanishi2015,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3243,0.73333335,10.257355,180.0,6,0,8,1,Nakanishi2015,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3244,0.82222223,7.6144056,180.0,7,0,8,1,Nakanishi2015,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3245,0.8333333,39.702854,180.0,7,0,8,1,Nakanishi2015,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3246,0.33333334,4.08109,180.0,7,0,8,1,Nakanishi2015,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3247,0.4722222,6.0370626,180.0,7,0,8,1,Nakanishi2015,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3248,0.79444444,11.181665,180.0,8,0,8,1,Nakanishi2015,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3249,0.8333333,41.855022,180.0,8,0,8,1,Nakanishi2015,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3250,0.46666667,4.071334,180.0,8,0,8,1,Nakanishi2015,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3251,0.6666667,6.031415,180.0,8,0,8,1,Nakanishi2015,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3252,0.8333333,6.9978313,180.0,9,0,8,1,Nakanishi2015,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3253,0.8333333,37.950493,180.0,9,0,8,1,Nakanishi2015,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3254,0.5,4.263444,180.0,9,0,8,1,Nakanishi2015,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3255,0.7722222,6.100228,180.0,9,0,8,1,Nakanishi2015,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
